set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0007033	11	GO:0061763	5	8	0.145102040816327	4.28447864820486e-12	2.00461129322116	vacuole organization	multivesicular body-lysosome fusion
GO:0000815	5	GO:0007033	11	8	0.145102040816327	4.28447864820486e-12	2.00461129322116	ESCRT III complex	vacuole organization
GO:0007033	11	GO:1904930	5	8	0.145102040816327	4.28447864820486e-12	2.00461129322116	vacuole organization	amphisome membrane
GO:0034584	4	GO:0071547	4	6	0.0209183673469388	1.14300665495991e-13	2.00457521939347	piRNA binding	piP-body
GO:0046058	4	GO:1990454	9	7	0.0830357142857143	5.02213065895304e-12	2.00455552534988	cAMP metabolic process	L-type voltage-gated calcium channel complex
GO:0046755	3	GO:1904903	7	7	0.0830612244897959	5.0328286884268e-12	2.00451535116811	viral budding	ESCRT III complex disassembly
GO:0036101	3	GO:2001303	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	leukotriene B4 catabolic process	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0036101	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	linoleate 13S-lipoxygenase activity	leukotriene B4 catabolic process
GO:0036101	3	GO:0050473	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	leukotriene B4 catabolic process	arachidonate 15-lipoxygenase activity
GO:0050051	3	GO:2001303	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	leukotriene-B4 20-monooxygenase activity	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0050051	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	linoleate 13S-lipoxygenase activity	leukotriene-B4 20-monooxygenase activity
GO:0050051	3	GO:0050473	3	6	0.0210459183673469	1.18533708631751e-13	2.00434286393311	leukotriene-B4 20-monooxygenase activity	arachidonate 15-lipoxygenase activity
GO:0010248	10	GO:0021678	1	6	0.0211224489795918	1.21135580289205e-13	2.00420348657388	establishment or maintenance of transmembrane electrochemical gradient	third ventricle development
GO:0010248	10	GO:0010734	1	6	0.0211224489795918	1.21135580289205e-13	2.00420348657388	establishment or maintenance of transmembrane electrochemical gradient	negative regulation of protein glutathionylation
GO:0015386	6	GO:0051610	7	6	0.0211224489795918	1.21135580289214e-13	2.00420348657388	potassium:proton antiporter activity	serotonin uptake
GO:0003909	3	GO:0072572	6	6	0.0211224489795918	1.21135580289214e-13	2.00420348657388	DNA ligase activity	poly-ADP-D-ribose binding
GO:0003910	3	GO:0072572	6	6	0.0211224489795918	1.21135580289214e-13	2.00420348657388	DNA ligase (ATP) activity	poly-ADP-D-ribose binding
GO:0030492	3	GO:0031838	7	6	0.0211224489795918	1.21135580289214e-13	2.00420348657388	hemoglobin binding	haptoglobin-hemoglobin complex
GO:0003084	10	GO:0004022	9	7	0.083265306122449	5.11911590021298e-12	2.0041940382361	positive regulation of systemic arterial blood pressure	alcohol dehydrogenase (NAD+) activity
GO:0001601	3	GO:0060575	9	6	0.0211734693877551	1.22896431427822e-13	2.00411058329338	peptide YY receptor activity	intestinal epithelial cell differentiation
GO:0010833	5	GO:0048476	4	6	0.0212244897959184	1.24678534999928e-13	2.00401769197648	telomere maintenance via telomere lengthening	Holliday junction resolvase complex
GO:0046882	3	GO:0048185	7	6	0.0212244897959184	1.24678534999928e-13	2.00401769197648	negative regulation of follicle-stimulating hormone secretion	activin binding
GO:0004052	3	GO:0018685	3	6	0.0212244897959184	1.24678534994914e-13	2.00401769197648	arachidonate 12(S)-lipoxygenase activity	alkane 1-monooxygenase activity
GO:0006776	6	GO:0102354	2	6	0.0213265306122449	1.2830731798358e-13	2.00383194522112	vitamin A metabolic process	11-cis-retinol dehydrogenase activity
GO:0007418	3	GO:0061005	2	6	0.0213265306122449	1.27916559970387e-13	2.00383194522112	ventral midline development	cell differentiation involved in kidney development
GO:0015844	7	GO:0140788	3	6	0.0213265306122449	1.2830731798358e-13	2.00383194522112	monoamine transport	L-glutamate uniporter activity
GO:0034405	4	GO:0097553	5	6	0.0213265306122449	1.2830731798358e-13	2.00383194522112	response to fluid shear stress	calcium ion transmembrane import into cytosol
GO:0002031	5	GO:1903143	3	6	0.0213520408163265	1.29228117443718e-13	2.00378551600471	G protein-coupled receptor internalization	adrenomedullin receptor complex
GO:0001605	3	GO:0002031	5	6	0.0213520408163265	1.29228117443718e-13	2.00378551600471	adrenomedullin receptor activity	G protein-coupled receptor internalization
GO:0017136	3	GO:0034356	7	6	0.0213520408163265	1.29228117443718e-13	2.00378551600471	histone deacetylase activity, NAD-dependent	NAD biosynthesis via nicotinamide riboside salvage pathway
GO:0000309	3	GO:0017136	3	6	0.0213520408163265	1.29228117438395e-13	2.00378551600471	nicotinamide-nucleotide adenylyltransferase activity	histone deacetylase activity, NAD-dependent
GO:0004515	3	GO:0017136	3	6	0.0213520408163265	1.29228117438395e-13	2.00378551600471	nicotinate-nucleotide adenylyltransferase activity	histone deacetylase activity, NAD-dependent
GO:0030121	11	GO:0044599	4	8	0.145714285714286	4.42884933530494e-12	2.00376264898158	AP-1 adaptor complex	AP-5 adaptor complex
GO:0030991	7	GO:0044691	4	7	0.0835714285714286	5.25091478280163e-12	2.00371233703593	intraciliary transport particle A	tooth eruption
GO:0002767	3	GO:0023024	6	6	0.0214285714285714	1.3202358098577e-13	2.00364624628318	immune response-inhibiting cell surface receptor signaling pathway	MHC class I protein complex binding
GO:0004833	3	GO:0009072	3	6	0.0214285714285714	1.32023580980253e-13	2.00364624628318	tryptophan 2,3-dioxygenase activity	aromatic amino acid metabolic process
GO:0038098	3	GO:0060426	5	6	0.0214285714285714	1.3202358098577e-13	2.00364624628318	sequestering of BMP from receptor via BMP binding	lung vasculature development
GO:0000825	2	GO:0052659	5	6	0.0214285714285714	1.3202358098576e-13	2.00364624628318	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity
GO:0008247	3	GO:0047159	2	6	0.0214285714285714	1.31619582080428e-13	2.00364624628318	1-alkyl-2-acetylglycerophosphocholine esterase complex	plasmalogen synthase activity
GO:0008247	3	GO:0047192	2	6	0.0214285714285714	1.31619582080428e-13	2.00364624628318	1-alkyl-2-acetylglycerophosphocholine esterase complex	1-alkylglycerophosphocholine O-acetyltransferase activity
GO:0005114	7	GO:0042813	12	9	0.208163265306122	1.67721120517491e-12	2.00342347064199	type II transforming growth factor beta receptor binding	Wnt receptor activity
GO:0019992	8	GO:0098882	6	6	0.0216836734693878	1.41708016914054e-13	2.00318220797805	diacylglycerol binding	structural constituent of presynaptic active zone
GO:0004028	3	GO:0008131	3	6	0.0217091836734694	1.42708136182526e-13	2.00313582056152	3-chloroallyl aldehyde dehydrogenase activity	primary methylamine oxidase activity
GO:0004030	3	GO:0008131	3	6	0.0217091836734694	1.42708136182526e-13	2.00313582056152	aldehyde dehydrogenase [NAD(P)+] activity	primary methylamine oxidase activity
GO:0006817	7	GO:0015311	3	6	0.0217091836734694	1.42708136188808e-13	2.00313582056152	phosphate ion transport	monoamine:proton antiporter activity
GO:0043240	8	GO:0044314	6	7	0.0840051020408163	5.44258508631195e-12	2.0030304771699	Fanconi anaemia nuclear complex	protein K27-linked ubiquitination
GO:0004666	1	GO:0006690	8	6	0.0217857142857143	1.45743807551014e-13	2.00299667620737	prostaglandin-endoperoxide synthase activity	icosanoid metabolic process
GO:0017129	1	GO:0033700	9	6	0.0218112244897959	1.4676756597141e-13	2.00295030071984	triglyceride binding	phospholipid efflux
GO:0035256	3	GO:0099566	7	6	0.0218112244897959	1.46767565977993e-13	2.00295030071984	G protein-coupled glutamate receptor binding	regulation of postsynaptic cytosolic calcium ion concentration
GO:0000098	2	GO:0006089	4	6	0.0218877551020408	1.49874809465524e-13	2.00281119214349	sulfur amino acid catabolic process	lactate metabolic process
GO:0000722	8	GO:0032798	2	6	0.0218877551020408	1.49874812580779e-13	2.00281119214349	telomere maintenance via recombination	Swi5-Sfr1 complex
GO:0006089	4	GO:0009440	2	6	0.0218877551020408	1.49874809465524e-13	2.00281119214349	lactate metabolic process	cyanate catabolic process
GO:0006089	4	GO:0016784	2	6	0.0218877551020408	1.49874809465524e-13	2.00281119214349	lactate metabolic process	3-mercaptopyruvate sulfurtransferase activity
GO:0010833	5	GO:0072429	4	6	0.0218877551020408	1.49874812580779e-13	2.00281119214349	telomere maintenance via telomere lengthening	response to intra-S DNA damage checkpoint signaling
GO:0018685	3	GO:2001303	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	alkane 1-monooxygenase activity	lipoxin A4 biosynthetic process
GO:0016702	3	GO:2001303	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	lipoxin A4 biosynthetic process
GO:0000220	6	GO:0016469	1	6	0.0218877551020408	1.49406364180575e-13	2.00281119214349	vacuolar proton-transporting V-type ATPase, V0 domain	proton-transporting two-sector ATPase complex
GO:0008622	3	GO:0043625	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	epsilon DNA polymerase complex	delta DNA polymerase complex
GO:0016165	3	GO:0018685	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	linoleate 13S-lipoxygenase activity	alkane 1-monooxygenase activity
GO:0016165	3	GO:0016702	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	linoleate 13S-lipoxygenase activity	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0016702	3	GO:0050473	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	arachidonate 15-lipoxygenase activity
GO:0018685	3	GO:0050473	3	6	0.0218877551020408	1.49874812573962e-13	2.00281119214349	alkane 1-monooxygenase activity	arachidonate 15-lipoxygenase activity
GO:0004117	10	GO:0005223	7	6	0.0219387755102041	1.51976573425088e-13	2.00271846799394	calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity	intracellularly cGMP-activated cation channel activity
GO:0005223	7	GO:0048101	10	6	0.0219387755102041	1.51976573425088e-13	2.00271846799394	intracellularly cGMP-activated cation channel activity	calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity
GO:0006995	5	GO:0035973	7	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	cellular response to nitrogen starvation	aggrephagy
GO:0032041	3	GO:0034356	7	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	histone H3K14 deacetylase activity, NAD-dependent	NAD biosynthesis via nicotinamide riboside salvage pathway
GO:0034356	7	GO:0034979	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	NAD-dependent protein lysine deacetylase activity
GO:0034356	7	GO:0046969	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	histone H3K9 deacetylase activity, NAD-dependent
GO:0034356	7	GO:0046970	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	histone H4K16 deacetylase activity, NAD-dependent
GO:0034356	7	GO:0097372	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	histone H3K18 deacetylase activity, NAD-dependent
GO:0034356	7	GO:0140765	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	histone H3K56 deacetylase activity, NAD-dependent
GO:0034356	7	GO:0141222	3	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	NAD biosynthesis via nicotinamide riboside salvage pathway	histone H3K4 deacetylase activity, NAD-dependent
GO:0007386	3	GO:0072104	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	compartment pattern specification	glomerular capillary formation
GO:0031716	2	GO:0141163	7	6	0.0220408163265306	1.56253741659685e-13	2.00253305544429	calcitonin receptor binding	positive regulation of cAMP/PKA signal transduction
GO:0000309	3	GO:0032041	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H3K14 deacetylase activity, NAD-dependent
GO:0000309	3	GO:0034979	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	NAD-dependent protein lysine deacetylase activity
GO:0000309	3	GO:0046969	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H3K9 deacetylase activity, NAD-dependent
GO:0000309	3	GO:0046970	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H4K16 deacetylase activity, NAD-dependent
GO:0000309	3	GO:0097372	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H3K18 deacetylase activity, NAD-dependent
GO:0000309	3	GO:0140765	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H3K56 deacetylase activity, NAD-dependent
GO:0000309	3	GO:0141222	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinamide-nucleotide adenylyltransferase activity	histone H3K4 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0032041	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H3K14 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0034979	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	NAD-dependent protein lysine deacetylase activity
GO:0004515	3	GO:0046969	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H3K9 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0046970	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H4K16 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0097372	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H3K18 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0140765	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H3K56 deacetylase activity, NAD-dependent
GO:0004515	3	GO:0141222	3	6	0.0220408163265306	1.56253741652376e-13	2.00253305544429	nicotinate-nucleotide adenylyltransferase activity	histone H3K4 deacetylase activity, NAD-dependent
GO:0003906	9	GO:0034039	2	6	0.0221173469387755	1.59526955995422e-13	2.00239402730076	DNA-(apurinic or apyrimidinic site) endonuclease activity	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity
GO:0005105	5	GO:0090080	3	6	0.0221428571428571	1.60630626061095e-13	2.00234769054016	type 1 fibroblast growth factor receptor binding	positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway
GO:0006102	6	GO:0006538	3	7	0.0844897959183673	5.6638460288137e-12	2.00226916045497	isocitrate metabolic process	glutamate catabolic process
GO:0045933	3	GO:0061577	2	6	0.0221938775510204	1.62340895995405e-13	2.00225502594751	positive regulation of muscle contraction	calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0045933	3	GO:0098903	2	6	0.0221938775510204	1.62340895995405e-13	2.00225502594751	positive regulation of muscle contraction	regulation of membrane repolarization during action potential
GO:0032000	7	GO:0047676	9	6	0.0222959183673469	1.67386967718377e-13	2.00206973246578	positive regulation of fatty acid beta-oxidation	arachidonate-CoA ligase activity
GO:0042361	5	GO:1990136	2	6	0.0222959183673469	1.6738696771836e-13	2.00206973246578	menaquinone catabolic process	linoleate 9S-lipoxygenase activity
GO:0042272	6	GO:1905746	2	6	0.0222959183673469	1.67386967718377e-13	2.00206973246578	nuclear RNA export factor complex	positive regulation of mRNA cis splicing, via spliceosome
GO:0042813	12	GO:0045836	3	8	0.146938775510204	4.73034981613968e-12	2.00206834985751	Wnt receptor activity	positive regulation of meiotic nuclear division
GO:0032010	3	GO:0106294	4	6	0.0223214285714286	1.68535685529872e-13	2.00202341653135	phagolysosome	NADPH oxidase H202-forming activity
GO:0034405	4	GO:1904062	5	6	0.0224489795918367	1.74378173545115e-13	2.0017918814562	response to fluid shear stress	regulation of monoatomic cation transmembrane transport
GO:0034445	2	GO:0045833	3	6	0.0225	1.76193947769255e-13	2.00169928823093	negative regulation of plasma lipoprotein oxidation	negative regulation of lipid metabolic process
GO:0046881	4	GO:0048185	7	6	0.0225510204081633	1.79172647933584e-13	2.00160670688954	positive regulation of follicle-stimulating hormone secretion	activin binding
GO:0016702	3	GO:0097267	4	6	0.0225510204081633	1.79172647933584e-13	2.00160670688954	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	omega-hydroxylase P450 pathway
GO:0005313	10	GO:0005335	3	6	0.0225510204081633	1.79172647933584e-13	2.00160670688954	L-glutamate transmembrane transporter activity	serotonin:sodium:chloride symporter activity
GO:0016702	3	GO:0052869	4	6	0.0225510204081633	1.79172647933584e-13	2.00160670688954	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	arachidonate omega-hydroxylase activity
GO:0045569	5	GO:0097527	3	6	0.0225510204081633	1.79172647933584e-13	2.00160670688954	TRAIL binding	necroptotic signaling pathway
GO:0004028	3	GO:0009308	5	6	0.0226530612244898	1.840763299967e-13	2.0014215798462	3-chloroallyl aldehyde dehydrogenase activity	amine metabolic process
GO:0004030	3	GO:0009308	5	6	0.0226530612244898	1.840763299967e-13	2.0014215798462	aldehyde dehydrogenase [NAD(P)+] activity	amine metabolic process
GO:0046599	7	GO:0120098	3	6	0.0226530612244898	1.840763299967e-13	2.0014215798462	regulation of centriole replication	procentriole
GO:0008287	4	GO:1905064	5	6	0.0226530612244898	1.840763299967e-13	2.0014215798462	protein serine/threonine phosphatase complex	negative regulation of vascular associated smooth muscle cell differentiation
GO:0034445	1	GO:0042627	7	6	0.0227040816326531	1.86568024382808e-13	2.00132903413814	negative regulation of plasma lipoprotein oxidation	chylomicron
GO:0030015	6	GO:1900248	2	6	0.0227295918367347	1.87826947023526e-13	2.00128276573619	CCR4-NOT core complex	negative regulation of cytoplasmic translational elongation
GO:0004488	4	GO:0009258	3	6	0.022780612244898	1.90362519348258e-13	2.00119023783451	methylenetetrahydrofolate dehydrogenase (NADP+) activity	10-formyltetrahydrofolate catabolic process
GO:0031264	2	GO:0036462	5	6	0.022780612244898	1.90362519348237e-13	2.00119023783451	death-inducing signaling complex	TRAIL-activated apoptotic signaling pathway
GO:0031708	3	GO:0097018	5	6	0.022780612244898	1.90362519348258e-13	2.00119023783451	endothelin B receptor binding	renal albumin absorption
GO:0007196	9	GO:0035256	3	6	0.022780612244898	1.90362519348258e-13	2.00119023783451	adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway	G protein-coupled glutamate receptor binding
GO:0033353	4	GO:0071267	2	6	0.0228571428571429	1.94219244812187e-13	2.0010514682319	S-adenosylmethionine cycle	L-methionine salvage
GO:0006742	1	GO:0009435	9	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NADP catabolic process	NAD biosynthetic process
GO:0044721	3	GO:0060152	2	6	0.0228826530612245	1.94880304597538e-13	2.00100521762947	protein import into peroxisome matrix, substrate release	microtubule-based peroxisome localization
GO:0030160	4	GO:0098983	4	6	0.0228826530612245	1.9551918548391e-13	2.00100521762947	synaptic receptor adaptor activity	symmetric, GABA-ergic, inhibitory synapse
GO:0000210	1	GO:0009435	9	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NAD+ diphosphatase activity	NAD biosynthetic process
GO:0009435	9	GO:0010943	1	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NAD biosynthetic process	NADPH pyrophosphatase activity
GO:0009435	9	GO:0035529	1	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NAD biosynthetic process	NADH pyrophosphatase activity
GO:0009435	9	GO:0110153	1	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NAD biosynthetic process	RNA NAD-cap (NMN-forming) hydrolase activity
GO:0009435	9	GO:1990174	1	6	0.0228826530612245	1.95519185473286e-13	2.00100521762947	NAD biosynthetic process	phosphodiesterase decapping endonuclease activity
GO:0002476	9	GO:0023029	5	6	0.0229591836734694	1.99462519580255e-13	2.00086648361223	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	MHC class Ib protein binding
GO:0002476	9	GO:2000502	1	6	0.0229591836734694	1.99462519569271e-13	2.00086648361223	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	negative regulation of natural killer cell chemotaxis
GO:0002486	9	GO:0023029	5	6	0.0229591836734694	1.99462519580255e-13	2.00086648361223	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	MHC class Ib protein binding
GO:0002486	9	GO:2000502	1	6	0.0229591836734694	1.99462519569271e-13	2.00086648361223	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	negative regulation of natural killer cell chemotaxis
GO:0038098	3	GO:0060272	6	6	0.0229591836734694	1.99462519580255e-13	2.00086648361223	sequestering of BMP from receptor via BMP binding	embryonic skeletal joint morphogenesis
GO:0098535	3	GO:1905832	7	6	0.0229591836734694	1.99462519580255e-13	2.00086648361223	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	positive regulation of spindle assembly
GO:0017129	1	GO:0042627	8	6	0.0229591836734694	1.99462514795365e-13	2.00086648361223	triglyceride binding	chylomicron
GO:0006171	7	GO:0007191	6	6	0.0230102040816327	2.02128002718116e-13	2.00077400908862	cAMP biosynthetic process	adenylate cyclase-activating dopamine receptor signaling pathway
GO:0098890	4	GO:2000427	3	6	0.0230357142857143	2.03471819622109e-13	2.00072777627204	extrinsic component of postsynaptic membrane	positive regulation of apoptotic cell clearance
GO:0016702	3	GO:0102033	5	6	0.0232142857142857	2.13088334444259e-13	2.00040422949808	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	long-chain fatty acid omega-hydroxylase activity
GO:1903020	2	GO:1990071	12	8	0.148163265306122	5.04956927221302e-12	2.00037802097521	positive regulation of glycoprotein metabolic process	TRAPPII protein complex
GO:0038092	9	GO:0046882	3	6	0.023265306122449	2.15904336978606e-13	2.00031181421124	nodal signaling pathway	negative regulation of follicle-stimulating hormone secretion
GO:0005655	6	GO:0030677	1	6	0.023265306122449	2.1518705272336e-13	2.00031181421124	nucleolar ribonuclease P complex	ribonuclease P complex
GO:0045569	5	GO:0097342	3	6	0.0234183673469388	2.2453883754163e-13	2.00003463936808	TRAIL binding	ripoptosome
GO:0038098	3	GO:0042487	4	6	0.023469387755102	2.27480074752652e-13	1.99994227141604	sequestering of BMP from receptor via BMP binding	regulation of odontogenesis of dentin-containing tooth
GO:0038100	3	GO:0090009	9	6	0.023469387755102	2.27480074752652e-13	1.99994227141604	nodal binding	primitive streak formation
GO:0000015	3	GO:0006107	5	6	0.0235714285714286	2.3345880414267e-13	1.99975757098732	phosphopyruvate hydratase complex	oxaloacetate metabolic process
GO:0004634	3	GO:0006107	5	6	0.0235714285714286	2.3345880414267e-13	1.99975757098732	phosphopyruvate hydratase activity	oxaloacetate metabolic process
GO:0006164	9	GO:0019144	2	6	0.0235714285714286	2.3345880414267e-13	1.99975757098732	purine nucleotide biosynthetic process	ADP-sugar diphosphatase activity
GO:0034445	2	GO:0060230	4	6	0.0235714285714286	2.33458798082318e-13	1.99975757098732	negative regulation of plasma lipoprotein oxidation	lipoprotein lipase activator activity
GO:0016212	3	GO:0043420	3	6	0.0235714285714286	2.33458804128388e-13	1.99975757098732	kynurenine-oxoglutarate transaminase activity	anthranilate metabolic process
GO:0000825	2	GO:0052658	5	6	0.0235714285714286	2.3345880414264e-13	1.99975757098732	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	inositol-1,4,5-trisphosphate 5-phosphatase activity
GO:0046599	7	GO:0098536	3	6	0.0235969387755102	2.34973742169058e-13	1.99971140326863	regulation of centriole replication	deuterosome
GO:0004052	3	GO:0006082	4	6	0.0236734693877551	2.39567729951458e-13	1.99957291783888	arachidonate 12(S)-lipoxygenase activity	organic acid metabolic process
GO:0045324	5	GO:0046755	4	7	0.08625	6.53321941944226e-12	1.99951111653809	late endosome to vacuole transport	viral budding
GO:0004924	2	GO:0046888	9	6	0.0237244897959184	2.42671719419049e-13	1.9994806089872	oncostatin-M receptor activity	negative regulation of hormone secretion
GO:0005003	6	GO:0072178	4	6	0.0237244897959184	2.42671719419049e-13	1.9994806089872	ephrin receptor activity	nephric duct morphogenesis
GO:0017136	3	GO:0140768	4	6	0.0237244897959184	2.42671719419049e-13	1.9994806089872	histone deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0045242	3	GO:0051538	2	6	0.0237244897959184	2.41849602410574e-13	1.9994806089872	isocitrate dehydrogenase complex (NAD+)	3 iron, 4 sulfur cluster binding
GO:0004449	3	GO:0051538	2	6	0.0237244897959184	2.41849602410574e-13	1.9994806089872	isocitrate dehydrogenase (NAD+) activity	3 iron, 4 sulfur cluster binding
GO:0072553	4	GO:0097109	4	6	0.0237244897959184	2.42671719419049e-13	1.9994806089872	terminal button organization	neuroligin family protein binding
GO:0009258	3	GO:0046653	4	6	0.02375	2.44236219888266e-13	1.99943445899068	10-formyltetrahydrofolate catabolic process	tetrahydrofolate metabolic process
GO:0000290	9	GO:0071409	1	6	0.0238775510204082	2.52185211428304e-13	1.99920375328607	deadenylation-dependent decapping of nuclear-transcribed mRNA	cellular response to cycloheximide
GO:0006782	7	GO:0070541	1	6	0.0238775510204082	2.52182645889866e-13	1.99920375328607	protoporphyrinogen IX biosynthetic process	response to platinum ion
GO:0035590	9	GO:1903539	2	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	purinergic nucleotide receptor signaling pathway	protein localization to postsynaptic membrane
GO:0060314	8	GO:0060315	5	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	regulation of ryanodine-sensitive calcium-release channel activity	negative regulation of ryanodine-sensitive calcium-release channel activity
GO:0004459	3	GO:0160157	3	6	0.0238775510204082	2.52185211428304e-13	1.99920375328607	L-lactate dehydrogenase activity	branched-chain alpha-ketoacid dehydrogenase complex
GO:0001634	3	GO:0051428	6	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	pituitary adenylate cyclase-activating polypeptide receptor activity	peptide hormone receptor binding
GO:0004459	3	GO:0047101	3	6	0.0238775510204082	2.52185211428304e-13	1.99920375328607	L-lactate dehydrogenase activity	branched-chain alpha-keto acid dehydrogenase activity
GO:0004999	3	GO:0051428	6	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	vasoactive intestinal polypeptide receptor activity	peptide hormone receptor binding
GO:0005335	3	GO:0044341	7	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	serotonin:sodium:chloride symporter activity	sodium-dependent phosphate transport
GO:0005335	3	GO:0005436	7	6	0.0238775510204082	2.52185211444549e-13	1.99920375328607	serotonin:sodium:chloride symporter activity	sodium:phosphate symporter activity
GO:0046761	7	GO:0090541	1	6	0.0239795918367347	2.58695705762559e-13	1.99901924183336	viral budding from plasma membrane	MIT domain binding
GO:0042376	6	GO:1990136	2	6	0.0240561224489796	2.63674562507044e-13	1.99888088920938	phylloquinone catabolic process	linoleate 9S-lipoxygenase activity
GO:0019871	6	GO:0050914	4	6	0.0240561224489796	2.63674562507044e-13	1.99888088920938	sodium channel inhibitor activity	sensory perception of salty taste
