set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0035864	5	GO:1903278	5	5	0.0293877551020408	1.7824557538757e-10	1.86622676831202	response to potassium ion	positive regulation of sodium ion export across plasma membrane
GO:0014809	4	GO:0016012	6	5	0.0294642857142857	1.80567092851924e-10	1.86609026580041	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	sarcoglycan complex
GO:0016012	6	GO:1901385	3	5	0.0294642857142857	1.80567092851924e-10	1.86609026580041	sarcoglycan complex	regulation of voltage-gated calcium channel activity
GO:0060302	1	GO:0070700	9	5	0.029515306122449	1.82128129635688e-10	1.8659992784743	negative regulation of cytokine activity	BMP receptor binding
GO:0062044	1	GO:0070700	9	5	0.029515306122449	1.82128129635688e-10	1.8659992784743	negative regulation of cardiac epithelial to mesenchymal transition	BMP receptor binding
GO:0070700	9	GO:0090193	1	5	0.029515306122449	1.82128129635688e-10	1.8659992784743	BMP receptor binding	positive regulation of glomerulus development
GO:0004998	2	GO:1990459	8	5	0.0295663265306122	1.83699917306989e-10	1.86590830262345	transferrin receptor activity	transferrin receptor binding
GO:0010898	7	GO:0060192	2	5	0.0295918367346939	1.84489859955035e-10	1.86586281900035	positive regulation of triglyceride catabolic process	negative regulation of lipase activity
GO:0000827	5	GO:1901838	5	5	0.0296173469387755	1.85282511023816e-10	1.86581733824497	inositol-1,3,4,5,6-pentakisphosphate kinase activity	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:0000829	5	GO:1901838	5	5	0.0296173469387755	1.85282511023816e-10	1.86581733824497	diphosphoinositol pentakisphosphate kinase activity	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:0000832	5	GO:1901838	5	5	0.0296173469387755	1.85282511023816e-10	1.86581733824497	inositol hexakisphosphate 5-kinase activity	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:0010524	12	GO:1903539	2	5	0.0296938775510204	1.87676784051365e-10	1.86568091318159	positive regulation of calcium ion transport into cytosol	protein localization to postsynaptic membrane
GO:0035721	9	GO:0060831	2	5	0.0296938775510204	1.87676784051365e-10	1.86568091318159	intraciliary retrograde transport	smoothened signaling pathway involved in dorsal/ventral neural tube patterning
GO:0000172	8	GO:0090671	3	5	0.0296938775510204	1.87676784051365e-10	1.86568091318159	ribonuclease MRP complex	telomerase RNA localization to Cajal body
GO:0032816	6	GO:0072384	10	6	0.105	1.70119321778488e-09	1.86565951551253	positive regulation of natural killer cell activation	organelle transport along microtubule
GO:0030125	9	GO:0150007	2	5	0.0297448979591837	1.89286635421418e-10	1.86558997747136	clathrin vesicle coat	clathrin-dependent synaptic vesicle endocytosis
GO:0030125	9	GO:1902993	4	5	0.0297448979591837	1.89286635421418e-10	1.86558997747136	clathrin vesicle coat	positive regulation of amyloid precursor protein catabolic process
GO:0097136	6	GO:2000271	4	5	0.0297448979591837	1.89286635421419e-10	1.86558997747136	Bcl-2 family protein complex	positive regulation of fibroblast apoptotic process
GO:0010793	3	GO:1990247	9	5	0.0298469387755102	1.92539395858421e-10	1.86540814043474	regulation of mRNA export from nucleus	N6-methyladenosine-containing RNA reader activity
GO:0032205	2	GO:0090656	8	5	0.0298469387755102	1.92539395858421e-10	1.86540814043474	negative regulation of telomere maintenance	t-circle formation
GO:0071051	7	GO:1990074	3	5	0.0298469387755102	1.92539395858421e-10	1.86540814043474	poly(A)-dependent snoRNA 3'-end processing	polyuridylation-dependent mRNA catabolic process
GO:0090656	8	GO:1905347	4	5	0.0298469387755102	1.92539395858421e-10	1.86540814043474	t-circle formation	endodeoxyribonuclease complex
GO:0031860	3	GO:1904357	8	5	0.0298469387755102	1.92539395858421e-10	1.86540814043474	telomeric 3' overhang formation	negative regulation of telomere maintenance via telomere lengthening
GO:0001878	11	GO:0051464	4	6	0.105229591836735	1.72329591705013e-09	1.86531456570739	response to yeast	positive regulation of cortisol secretion
GO:0032116	2	GO:0034089	4	5	0.0299234693877551	1.95008112570779e-10	1.86527179273177	SMC loading complex	establishment of meiotic sister chromatid cohesion
GO:0034089	4	GO:0090694	2	5	0.0299234693877551	1.95008112570779e-10	1.86527179273177	establishment of meiotic sister chromatid cohesion	Scc2-Scc4 cohesin loading complex
GO:0005111	5	GO:0042421	7	5	0.0299234693877551	1.95008112622379e-10	1.86527179273177	type 2 fibroblast growth factor receptor binding	norepinephrine biosynthetic process
GO:0001665	5	GO:0009247	6	5	0.03	1.97502023530929e-10	1.8651354707961	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	glycolipid biosynthetic process
GO:0005131	6	GO:0009629	5	5	0.03	1.97502023530929e-10	1.8651354707961	growth hormone receptor binding	response to gravity
GO:0016608	2	GO:0060396	8	5	0.03	1.97502023530929e-10	1.8651354707961	growth hormone-releasing hormone activity	growth hormone receptor signaling pathway
GO:0140853	3	GO:1990788	4	5	0.03	1.97502023530929e-10	1.8651354707961	cholesterol-protein transferase activity	GLI-SUFU complex
GO:0019367	1	GO:0042761	6	5	0.0300510204081633	1.99174444742288e-10	1.86504460381601	fatty acid elongation, saturated fatty acid	very long-chain fatty acid biosynthetic process
GO:0061821	2	GO:0070198	9	5	0.0300510204081633	1.99178722013571e-10	1.86504460381601	telomeric D-loop binding	protein localization to chromosome, telomeric region
GO:1902237	6	GO:1902262	3	5	0.0300510204081633	1.99178722013571e-10	1.86504460381601	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	apoptotic process involved in blood vessel morphogenesis
GO:0004767	5	GO:2001242	3	5	0.0300510204081633	1.99178722013571e-10	1.86504460381601	sphingomyelin phosphodiesterase activity	regulation of intrinsic apoptotic signaling pathway
GO:0045751	2	GO:0061702	8	5	0.0301020408163265	2.00866759863472e-10	1.86495374828086	negative regulation of Toll signaling pathway	canonical inflammasome complex
GO:0031957	7	GO:0046949	7	5	0.0301020408163265	2.00866759863472e-10	1.86495374828086	very long-chain fatty acid-CoA ligase activity	fatty-acyl-CoA biosynthetic process
GO:0000467	6	GO:1990074	3	5	0.0301785714285714	2.0342020296633e-10	1.86481748643104	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	polyuridylation-dependent mRNA catabolic process
GO:0006563	4	GO:0033353	4	5	0.0302040816326531	2.04277082357356e-10	1.86477207153378	L-serine metabolic process	S-adenosylmethionine cycle
GO:0006565	4	GO:0033353	4	5	0.0302040816326531	2.04277082357356e-10	1.86477207153378	L-serine catabolic process	S-adenosylmethionine cycle
GO:0004784	5	GO:1903136	6	5	0.0302040816326531	2.04277082357356e-10	1.86477207153378	superoxide dismutase activity	cuprous ion binding
GO:0019371	4	GO:0032308	8	5	0.0303061224489796	2.07733450289733e-10	1.86459044053183	cyclooxygenase pathway	positive regulation of prostaglandin secretion
GO:0021871	3	GO:0042765	5	5	0.0303571428571429	2.09479045649006e-10	1.86449964217807	forebrain regionalization	GPI-anchor transamidase complex
GO:0010485	7	GO:1903706	7	5	0.0303571428571429	2.09479045649006e-10	1.86449964217807	histone H4 acetyltransferase activity	regulation of hemopoiesis
GO:0033278	4	GO:0070307	8	6	0.105816326530612	1.78086348696547e-09	1.86443377601548	cell proliferation in midbrain	lens fiber cell development
GO:0016461	7	GO:0042641	6	6	0.105816326530612	1.78086348696547e-09	1.86443377601548	unconventional myosin complex	actomyosin
GO:0007614	6	GO:0035095	9	5	0.0305102040816327	2.14786174761498e-10	1.86422731567118	short-term memory	behavioral response to nicotine
GO:0035095	9	GO:1902991	3	5	0.0305102040816327	2.14786174761498e-10	1.86422731567118	behavioral response to nicotine	regulation of amyloid precursor protein catabolic process
GO:0003994	2	GO:0006102	5	5	0.0305357142857143	2.15681031331147e-10	1.86418193791377	aconitate hydratase activity	isocitrate metabolic process
GO:0008228	7	GO:0045959	5	5	0.0305357142857143	2.15681031331147e-10	1.86418193791377	opsonization	negative regulation of complement activation, classical pathway
GO:0030011	5	GO:2000601	6	5	0.0305357142857143	2.15681031331147e-10	1.86418193791377	maintenance of cell polarity	positive regulation of Arp2/3 complex-mediated actin nucleation
GO:0006942	8	GO:0055003	6	6	0.106071428571429	1.80638480822112e-09	1.86405115917076	regulation of striated muscle contraction	cardiac myofibril assembly
GO:0002476	9	GO:0140105	5	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	interleukin-10-mediated signaling pathway
GO:0002486	9	GO:0140105	5	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	interleukin-10-mediated signaling pathway
GO:0005542	6	GO:0009257	2	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	folic acid binding	10-formyltetrahydrofolate biosynthetic process
GO:0004558	5	GO:0016139	4	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	alpha-1,4-glucosidase activity	glycoside catabolic process
GO:0018242	7	GO:0030311	5	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	protein O-linked glycosylation via serine	poly-N-acetyllactosamine biosynthetic process
GO:0033602	2	GO:1904322	9	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	negative regulation of dopamine secretion	cellular response to forskolin
GO:0045988	3	GO:1903278	5	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	negative regulation of striated muscle contraction	positive regulation of sodium ion export across plasma membrane
GO:0004329	2	GO:0005542	6	5	0.0306122448979592	2.18383465066503e-10	1.86404582176648	formate-tetrahydrofolate ligase activity	folic acid binding
GO:0061820	7	GO:1905347	4	5	0.030765306122449	2.23869385552806e-10	1.86377366650181	telomeric D-loop disassembly	endodeoxyribonuclease complex
GO:0006287	9	GO:0008534	2	5	0.0307908163265306	2.24794299081987e-10	1.8637283172722	base-excision repair, gap-filling	oxidized purine nucleobase lesion DNA N-glycosylase activity
GO:0033566	3	GO:0051011	12	5	0.0308418367346939	2.26653273350745e-10	1.86363762736506	gamma-tubulin complex localization	microtubule minus-end binding
GO:0038007	8	GO:2000171	4	5	0.0308418367346939	2.26653273350745e-10	1.86363762736506	netrin-activated signaling pathway	negative regulation of dendrite development
GO:0004908	6	GO:0042092	6	5	0.0308418367346939	2.26653273350745e-10	1.86363762736506	interleukin-1 receptor activity	type 2 immune response
GO:0005160	9	GO:0060364	3	5	0.0308673469387755	2.27587349064405e-10	1.86359228668681	transforming growth factor beta receptor binding	frontal suture morphogenesis
GO:0006102	6	GO:0051536	8	6	0.106530612244898	1.85308652121518e-09	1.86336295986229	isocitrate metabolic process	iron-sulfur cluster binding
GO:0033353	4	GO:0050421	4	5	0.0310204081632653	2.33256517044164e-10	1.86332030244915	S-adenosylmethionine cycle	nitrite reductase (NO-forming) activity
GO:0010897	4	GO:0010898	7	5	0.0310714285714286	2.35171073755197e-10	1.86322966382109	negative regulation of triglyceride catabolic process	positive regulation of triglyceride catabolic process
GO:0008278	5	GO:0031536	3	5	0.0310714285714286	2.35171073755197e-10	1.86322966382109	cohesin complex	positive regulation of exit from mitosis
GO:0008278	5	GO:0035562	2	5	0.0310714285714286	2.35171073755197e-10	1.86322966382109	cohesin complex	negative regulation of chromatin binding
GO:0050803	5	GO:0061202	4	5	0.0310714285714286	2.35171073755197e-10	1.86322966382109	regulation of synapse structure or activity	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane
GO:0016247	9	GO:1904751	2	5	0.0310714285714286	2.35171073755197e-10	1.86322966382109	channel regulator activity	positive regulation of protein localization to nucleolus
GO:0009913	4	GO:0046638	5	5	0.0310969387755102	2.36133042609412e-10	1.86318434877754	epidermal cell differentiation	positive regulation of alpha-beta T cell differentiation
GO:0086083	5	GO:1902373	3	5	0.0310969387755102	2.36133042609412e-10	1.86318434877754	cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication	negative regulation of mRNA catabolic process
GO:0030125	9	GO:1902991	3	5	0.0310969387755102	2.36133042609412e-10	1.86318434877754	clathrin vesicle coat	regulation of amyloid precursor protein catabolic process
GO:0030135	2	GO:0032050	9	5	0.0311224489795918	2.37098148611159e-10	1.86313903658051	coated vesicle	clathrin heavy chain binding
GO:0009313	10	GO:0046477	2	5	0.0311734693877551	2.39037802575525e-10	1.86304842072455	oligosaccharide catabolic process	glycosylceramide catabolic process
GO:0001665	5	GO:0030259	7	5	0.0312244897959184	2.4099009680675e-10	1.86295781625034	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	lipid glycosylation
GO:0034975	7	GO:0046978	4	5	0.0312244897959184	2.4099009680675e-10	1.86295781625034	protein folding in endoplasmic reticulum	TAP1 binding
GO:0030906	4	GO:0051224	5	5	0.0312244897959184	2.4099009680675e-10	1.86295781625034	retromer, cargo-selective complex	negative regulation of protein transport
GO:0051610	7	GO:0099589	8	5	0.0312244897959184	2.4099009680675e-10	1.86295781625034	serotonin uptake	serotonin receptor activity
GO:0005536	3	GO:0033499	5	5	0.0312244897959184	2.4099009680675e-10	1.86295781625034	D-glucose binding	galactose catabolic process via UDP-galactose
GO:0034382	3	GO:0060230	3	5	0.0313775510204082	2.46923435616764e-10	1.86268607108968	chylomicron remnant clearance	lipoprotein lipase activator activity
GO:0042791	6	GO:0097550	7	5	0.0313775510204082	2.46923435617011e-10	1.86268607108968	5S class rRNA transcription by RNA polymerase III	transcription preinitiation complex
GO:0098943	8	GO:0099094	1	5	0.0313775510204082	2.46923435538026e-10	1.86268607108968	neurotransmitter receptor transport, postsynaptic endosome to lysosome	ligand-gated monoatomic cation channel activity
GO:0000127	6	GO:0097550	7	5	0.0313775510204082	2.46923435617011e-10	1.86268607108968	transcription factor TFIIIC complex	transcription preinitiation complex
GO:0038162	2	GO:0060396	8	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	erythropoietin-mediated signaling pathway	growth hormone receptor signaling pathway
GO:0043030	7	GO:0051561	8	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	regulation of macrophage activation	positive regulation of mitochondrial calcium ion concentration
GO:0030681	9	GO:0043489	3	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	multimeric ribonuclease P complex	RNA stabilization
GO:0033204	9	GO:0043489	3	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	ribonuclease P RNA binding	RNA stabilization
GO:0048048	8	GO:0071953	5	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	embryonic eye morphogenesis	elastic fiber
GO:0060396	8	GO:1903489	2	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	growth hormone receptor signaling pathway	positive regulation of lactation
GO:0005119	4	GO:1990788	4	5	0.0314285714285714	2.48926906410124e-10	1.86259551211392	smoothened binding	GLI-SUFU complex
GO:0071035	6	GO:1990074	3	5	0.0315051020408163	2.51956411435636e-10	1.86245969496341	nuclear polyadenylation-dependent rRNA catabolic process	polyuridylation-dependent mRNA catabolic process
GO:0071038	6	GO:1990074	3	5	0.0315051020408163	2.51956411435636e-10	1.86245969496341	TRAMP-dependent tRNA surveillance pathway	polyuridylation-dependent mRNA catabolic process
GO:0042627	8	GO:0051838	6	6	0.107142857142857	1.91690693436862e-09	1.86244638093282	chylomicron	cytolysis by host of symbiont cells
GO:0033489	4	GO:0050613	2	5	0.0316071428571429	2.56041436985714e-10	1.8622786451989	cholesterol biosynthetic process via desmosterol	Delta14-sterol reductase activity
GO:0033490	4	GO:0050613	2	5	0.0316071428571429	2.56041436985714e-10	1.8622786451989	cholesterol biosynthetic process via lathosterol	Delta14-sterol reductase activity
GO:0000783	6	GO:0008409	5	5	0.0316071428571429	2.56041437070038e-10	1.8622786451989	nuclear telomere cap complex	5'-3' exonuclease activity
GO:0038007	8	GO:0048671	6	5	0.0316326530612245	2.57070903854534e-10	1.8622333898571	netrin-activated signaling pathway	negative regulation of collateral sprouting
GO:0070493	7	GO:0070915	5	5	0.0316326530612245	2.57070903854534e-10	1.8622333898571	thrombin-activated receptor signaling pathway	lysophosphatidic acid receptor activity
GO:0086048	2	GO:0099590	6	5	0.0316326530612245	2.57070903854534e-10	1.8622333898571	membrane depolarization during bundle of His cell action potential	neurotransmitter receptor internalization
GO:0004526	10	GO:1905323	2	5	0.0316326530612245	2.57070903854534e-10	1.8622333898571	ribonuclease P activity	telomerase holoenzyme complex assembly
GO:0070915	5	GO:1990763	8	5	0.0316326530612245	2.57070903854534e-10	1.8622333898571	lysophosphatidic acid receptor activity	arrestin family protein binding
GO:0006003	5	GO:1904628	6	5	0.0316836734693878	2.59139744935306e-10	1.86214288769018	fructose 2,6-bisphosphate metabolic process	cellular response to phorbol 13-acetate 12-myristate
GO:0060413	10	GO:0061309	3	5	0.0316836734693878	2.59139744935306e-10	1.86214288769018	atrial septum morphogenesis	cardiac neural crest cell development involved in outflow tract morphogenesis
GO:0006664	3	GO:0097503	7	5	0.0316836734693878	2.59139744935306e-10	1.86214288769018	glycolipid metabolic process	sialylation
GO:0004331	5	GO:1904628	6	5	0.0316836734693878	2.59139744935306e-10	1.86214288769018	fructose-2,6-bisphosphate 2-phosphatase activity	cellular response to phorbol 13-acetate 12-myristate
GO:0030015	6	GO:2000766	6	6	0.107448979591837	1.94949320829519e-09	1.86198852784195	CCR4-NOT core complex	negative regulation of cytoplasmic translation
GO:0071031	1	GO:0071035	5	5	0.0317857142857143	2.61923382216689e-10	1.86196191741316	nuclear mRNA surveillance of mRNA 3'-end processing	nuclear polyadenylation-dependent rRNA catabolic process
GO:0071031	1	GO:0071038	5	5	0.0317857142857143	2.61923382216689e-10	1.86196191741316	nuclear mRNA surveillance of mRNA 3'-end processing	TRAMP-dependent tRNA surveillance pathway
GO:0034098	7	GO:1990730	1	5	0.0317857142857143	2.63317253216836e-10	1.86196191741316	VCP-NPL4-UFD1 AAA ATPase complex	VCP-NSFL1C complex
GO:0036477	6	GO:0045933	3	5	0.0318112244897959	2.64370010259902e-10	1.86191668193699	somatodendritic compartment	positive regulation of muscle contraction
GO:0002690	8	GO:0097492	4	5	0.0318367346938776	2.65426097506856e-10	1.86187144929735	positive regulation of leukocyte chemotaxis	sympathetic neuron axon guidance
GO:0004558	5	GO:0046477	2	5	0.0318367346938776	2.65426097506855e-10	1.86187144929735	alpha-1,4-glucosidase activity	glycosylceramide catabolic process
GO:0015093	6	GO:1990712	5	5	0.0318367346938776	2.65426097506856e-10	1.86187144929735	ferrous iron transmembrane transporter activity	HFE-transferrin receptor complex
GO:0003828	3	GO:0017083	6	5	0.0318367346938776	2.65426097506856e-10	1.86187144929735	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity
GO:0003828	3	GO:0046920	6	5	0.0318367346938776	2.65426097506856e-10	1.86187144929735	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	alpha-(1->3)-fucosyltransferase activity
GO:0043114	8	GO:1903537	5	5	0.0318877551020408	2.67548369877912e-10	1.86178099252622	regulation of vascular permeability	meiotic cell cycle process involved in oocyte maturation
GO:0070213	4	GO:0071532	5	5	0.0318877551020408	2.67548369877912e-10	1.86178099252622	protein auto-ADP-ribosylation	ankyrin repeat binding
GO:0030238	9	GO:0030850	9	6	0.107755102040816	1.98253687824465e-09	1.86153096517488	male sex determination	prostate gland development
GO:0003222	9	GO:0005024	5	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	ventricular trabecula myocardium morphogenesis	transforming growth factor beta receptor activity
GO:0006207	3	GO:0006526	4	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	'de novo' pyrimidine nucleobase biosynthetic process	L-arginine biosynthetic process
GO:0033157	4	GO:0097227	6	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	regulation of intracellular protein transport	sperm annulus
GO:0005849	6	GO:0071920	2	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	mRNA cleavage factor complex	cleavage body
GO:0005862	4	GO:0097512	4	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	muscle thin filament tropomyosin	cardiac myofibril
GO:0050786	10	GO:1902961	4	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	RAGE receptor binding	positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
GO:0050786	10	GO:2000439	4	5	0.0321428571428571	2.78363773940964e-10	1.86132887874116	RAGE receptor binding	positive regulation of monocyte extravasation
GO:0010524	12	GO:0033058	2	5	0.0321683673469388	2.79464210352547e-10	1.86128368294399	positive regulation of calcium ion transport into cytosol	directional locomotion
GO:0000172	8	GO:0090669	3	5	0.0321683673469388	2.79464210352547e-10	1.86128368294399	ribonuclease MRP complex	telomerase RNA stabilization
GO:0005160	9	GO:0070483	2	5	0.0322704081632653	2.83900718116444e-10	1.86110292806729	transforming growth factor beta receptor binding	detection of hypoxia
GO:0010902	2	GO:1905920	5	5	0.0323724489795918	2.88393237647232e-10	1.86092221847269	positive regulation of very-low-density lipoprotein particle remodeling	positive regulation of CoA-transferase activity
GO:0034370	2	GO:0034382	3	5	0.0324234693877551	2.90653400476745e-10	1.8608318806491	triglyceride-rich lipoprotein particle remodeling	chylomicron remnant clearance
GO:0001845	3	GO:0002142	6	5	0.0325510204081633	2.96391508452231e-10	1.86060608557403	phagolysosome assembly	stereocilia ankle link complex
GO:0097104	7	GO:0098919	3	5	0.0325510204081633	2.96391508452231e-10	1.86060608557403	postsynaptic membrane assembly	structural constituent of postsynaptic density
GO:0030123	11	GO:0099023	2	5	0.0325510204081633	2.96391508452231e-10	1.86060608557403	AP-3 adaptor complex	vesicle tethering complex
GO:0035871	6	GO:0036435	6	5	0.0326530612244898	3.01040781198951e-10	1.86042550038835	protein K11-linked deubiquitination	K48-linked polyubiquitin modification-dependent protein binding
GO:0004047	2	GO:0035999	6	5	0.0326530612244898	3.01040781198951e-10	1.86042550038835	aminomethyltransferase activity	tetrahydrofolate interconversion
GO:0060251	2	GO:0070915	5	5	0.0326530612244898	3.0104078119895e-10	1.86042550038835	regulation of glial cell proliferation	lysophosphatidic acid receptor activity
GO:0031841	3	GO:0099013	5	5	0.0326530612244898	3.01040781198951e-10	1.86042550038835	neuropeptide Y receptor binding	neuronal dense core vesicle lumen
GO:0022400	8	GO:0120199	7	5	0.0328571428571429	3.1051386526186e-10	1.86006446558579	regulation of opsin-mediated signaling pathway	cone photoreceptor outer segment
GO:0030131	2	GO:0035654	4	5	0.0328571428571429	3.10513865142444e-10	1.86006446558579	clathrin adaptor complex	clathrin-coated vesicle cargo loading, AP-3-mediated
GO:0031755	2	GO:0090522	9	5	0.0328571428571429	3.1051386526186e-10	1.86006446558579	Edg-2 lysophosphatidic acid receptor binding	vesicle tethering involved in exocytosis
GO:0036477	6	GO:0061577	2	5	0.0329081632653061	3.12918891644427e-10	1.85997423511217	somatodendritic compartment	calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0036477	6	GO:0098903	2	5	0.0329081632653061	3.12918891644427e-10	1.85997423511217	somatodendritic compartment	regulation of membrane repolarization during action potential
GO:0007589	6	GO:0043950	10	6	0.108826530612245	2.10186520215409e-09	1.85993177761789	body fluid secretion	positive regulation of cAMP-mediated signaling
GO:0042074	8	GO:0070307	8	6	0.108928571428571	2.11353329236241e-09	1.8597796587813	cell migration involved in gastrulation	lens fiber cell development
GO:0044309	4	GO:0097105	8	5	0.0330612244897959	3.20223270253631e-10	1.85970361139095	neuron spine	presynaptic membrane assembly
GO:0070212	5	GO:0071532	5	5	0.0331632653061225	3.2516795645796e-10	1.85952325196497	protein poly-ADP-ribosylation	ankyrin repeat binding
GO:0000221	5	GO:0090383	2	5	0.0331632653061225	3.25167956457959e-10	1.85952325196497	vacuolar proton-transporting V-type ATPase, V1 domain	phagosome acidification
GO:0004488	4	GO:0009058	11	6	0.109107142857143	2.13408150249019e-09	1.85951352798306	methylenetetrahydrofolate dehydrogenase (NADP+) activity	biosynthetic process
GO:0021952	7	GO:0061002	5	5	0.0332142857142857	3.27663036055122e-10	1.85943308915997	central nervous system projection neuron axonogenesis	negative regulation of dendritic spine morphogenesis
GO:0038007	8	GO:0060603	5	5	0.0332142857142857	3.27663036055122e-10	1.85943308915997	netrin-activated signaling pathway	mammary gland duct morphogenesis
GO:1903348	9	GO:1905605	3	5	0.0332142857142857	3.27663036055122e-10	1.85943308915997	positive regulation of bicellular tight junction assembly	positive regulation of blood-brain barrier permeability
GO:0048179	3	GO:0070697	5	5	0.0332908163265306	3.31434270616824e-10	1.85929786607954	activin receptor complex	activin receptor binding
GO:0016247	9	GO:0099094	1	5	0.0332908163265306	3.31434270616377e-10	1.85929786607954	channel regulator activity	ligand-gated monoatomic cation channel activity
GO:0006690	7	GO:0019371	3	5	0.0334438775510204	3.39080615150753e-10	1.85902749594128	icosanoid metabolic process	cyclooxygenase pathway
GO:0016024	13	GO:0036148	4	6	0.109438775510204	2.17268139278998e-09	1.85901954541228	CDP-diacylglycerol biosynthetic process	phosphatidylglycerol acyl-chain remodeling
GO:0010898	7	GO:0034379	10	6	0.109489795918367	2.17867081955875e-09	1.85894357810976	positive regulation of triglyceride catabolic process	very-low-density lipoprotein particle assembly
GO:0030916	5	GO:0090080	4	5	0.0336734693877551	3.50813368285218e-10	1.85862213064798	otic vesicle formation	positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway
GO:0048643	4	GO:0097108	3	5	0.0336734693877551	3.50813368285218e-10	1.85862213064798	positive regulation of skeletal muscle tissue development	hedgehog family protein binding
GO:0031841	3	GO:0051464	4	5	0.0336734693877551	3.50813368285218e-10	1.85862213064798	neuropeptide Y receptor binding	positive regulation of cortisol secretion
GO:0001574	9	GO:0009247	6	5	0.03375	3.54795435821752e-10	1.85848705948937	ganglioside biosynthetic process	glycolipid biosynthetic process
GO:0043378	4	GO:2000601	6	5	0.03375	3.54795435821752e-10	1.85848705948937	positive regulation of CD8-positive, alpha-beta T cell differentiation	positive regulation of Arp2/3 complex-mediated actin nucleation
GO:0045588	3	GO:2000601	6	5	0.03375	3.54795435821752e-10	1.85848705948937	positive regulation of gamma-delta T cell differentiation	positive regulation of Arp2/3 complex-mediated actin nucleation
GO:0008409	5	GO:0070187	7	5	0.03375	3.54795435821752e-10	1.85848705948937	5'-3' exonuclease activity	shelterin complex
GO:0006704	5	GO:0008211	4	5	0.0338010204081633	3.57470118874479e-10	1.85839702609928	glucocorticoid biosynthetic process	glucocorticoid metabolic process
GO:0007174	2	GO:0030906	4	5	0.0338265306122449	3.58813478483154e-10	1.85835201361788	epidermal growth factor catabolic process	retromer, cargo-selective complex
GO:0023041	4	GO:0030160	4	5	0.0338265306122449	3.58813478638155e-10	1.85835201361788	neuronal signal transduction	synaptic receptor adaptor activity
GO:0035973	8	GO:0061723	8	5	0.0338265306122449	3.58813478638155e-10	1.85835201361788	aggrephagy	glycophagy
GO:0008504	8	GO:0099589	8	5	0.0338265306122449	3.58813478638155e-10	1.85835201361788	monoamine transmembrane transporter activity	serotonin receptor activity
GO:0005119	4	GO:0097264	10	6	0.11	2.23932073108496e-09	1.85818434477955	smoothened binding	self proteolysis
GO:0070198	5	GO:1904357	4	5	0.0339285714285714	3.6422724871009e-10	1.85817199177506	protein localization to chromosome, telomeric region	negative regulation of telomere maintenance via telomere lengthening
GO:0097114	4	GO:0099572	9	5	0.0339285714285714	3.6422724871009e-10	1.85817199177506	NMDA glutamate receptor clustering	postsynaptic specialization
GO:0016012	6	GO:2000651	4	5	0.0339285714285714	3.6422724871009e-10	1.85817199177506	sarcoglycan complex	positive regulation of sodium ion transmembrane transporter activity
GO:0099562	5	GO:0099572	9	5	0.0339285714285714	3.6422724871009e-10	1.85817199177506	maintenance of postsynaptic density structure	postsynaptic specialization
